timeProcessed,filename,score,detect
16-06-2024_23:27:38,./image/16-06-2024_23:27:38.jpg,0,0
16-06-2024_23:27:39,./image/16-06-2024_23:27:39.jpg,0,0
16-06-2024_23:27:45,./image/16-06-2024_23:27:44.jpg,0,0
16-06-2024_23:27:45,./image/16-06-2024_23:27:45.jpg,0,0
16-06-2024_23:27:51,./image/16-06-2024_23:27:50.jpg,0,0
16-06-2024_23:27:51,./image/16-06-2024_23:27:51.jpg,0.6952245831489563,1
16-06-2024_23:27:57,./image/16-06-2024_23:27:56.jpg,0,0
16-06-2024_23:27:58,./image/16-06-2024_23:27:57.jpg,0,0
16-06-2024_23:28:03,./image/16-06-2024_23:28:02.jpg,0,0
16-06-2024_23:28:04,./image/16-06-2024_23:28:03.jpg,0.8210528492927551,1
16-06-2024_23:28:09,./image/16-06-2024_23:28:08.jpg,0.644472748041153,2
16-06-2024_23:28:10,./image/16-06-2024_23:28:09.jpg,0.7140798568725586,1
16-06-2024_23:28:15,./image/16-06-2024_23:28:14.jpg,0.696923553943634,2
16-06-2024_23:28:16,./image/16-06-2024_23:28:15.jpg,0,0
16-06-2024_23:28:21,./image/16-06-2024_23:28:20.jpg,0,0
16-06-2024_23:28:27,./image/16-06-2024_23:28:26.jpg,0.7854993939399719,1
16-06-2024_23:28:28,./image/16-06-2024_23:28:27.jpg,0.7651175260543823,1
16-06-2024_23:28:33,./image/16-06-2024_23:28:32.jpg,0,0
16-06-2024_23:28:34,./image/16-06-2024_23:28:33.jpg,0,0
16-06-2024_23:28:39,./image/16-06-2024_23:28:39.jpg,0,0
16-06-2024_23:28:45,./image/16-06-2024_23:28:45.jpg,0,0
16-06-2024_23:28:52,./image/16-06-2024_23:28:51.jpg,0,0
16-06-2024_23:29:04,./image/16-06-2024_23:29:04.jpg,0,0
16-06-2024_23:29:09,./image/16-06-2024_23:29:09.jpg,0,0
16-06-2024_23:29:10,./image/16-06-2024_23:29:10.jpg,0,0
16-06-2024_23:29:15,./image/16-06-2024_23:29:15.jpg,0,0
16-06-2024_23:29:16,./image/16-06-2024_23:29:16.jpg,0,0
16-06-2024_23:29:22,./image/16-06-2024_23:29:22.jpg,0,0
16-06-2024_23:29:28,./image/16-06-2024_23:29:28.jpg,0,0
16-06-2024_23:29:34,./image/16-06-2024_23:29:33.jpg,0,0
16-06-2024_23:29:40,./image/16-06-2024_23:29:39.jpg,0,0
16-06-2024_23:29:46,./image/16-06-2024_23:29:45.jpg,0,0
16-06-2024_23:29:52,./image/16-06-2024_23:29:51.jpg,0,0
16-06-2024_23:29:58,./image/16-06-2024_23:29:57.jpg,0,0
16-06-2024_23:29:59,./image/16-06-2024_23:29:58.jpg,0,0
16-06-2024_23:30:04,./image/16-06-2024_23:30:03.jpg,0,0
16-06-2024_23:30:05,./image/16-06-2024_23:30:04.jpg,0,0
16-06-2024_23:30:10,./image/16-06-2024_23:30:09.jpg,0.6917873024940491,2
16-06-2024_23:30:11,./image/16-06-2024_23:30:10.jpg,0,0
16-06-2024_23:30:16,./image/16-06-2024_23:30:16.jpg,0,0
16-06-2024_23:30:23,./image/16-06-2024_23:30:22.jpg,0,0
16-06-2024_23:30:29,./image/16-06-2024_23:30:28.jpg,0,0
16-06-2024_23:30:34,./image/16-06-2024_23:30:34.jpg,0,0
16-06-2024_23:30:35,./image/16-06-2024_23:30:35.jpg,0,0
16-06-2024_23:30:40,./image/16-06-2024_23:30:40.jpg,0,0
16-06-2024_23:30:41,./image/16-06-2024_23:30:41.jpg,0,0
16-06-2024_23:30:46,./image/16-06-2024_23:30:46.jpg,0,0
16-06-2024_23:30:47,./image/16-06-2024_23:30:47.jpg,0,0
16-06-2024_23:30:53,./image/16-06-2024_23:30:52.jpg,0,0
16-06-2024_23:30:54,./image/16-06-2024_23:30:53.jpg,0,0
16-06-2024_23:30:59,./image/16-06-2024_23:30:58.jpg,0,0
16-06-2024_23:31:00,./image/16-06-2024_23:30:59.jpg,0,0
16-06-2024_23:31:05,./image/16-06-2024_23:31:04.jpg,0.6855257153511047,2
16-06-2024_23:31:06,./image/16-06-2024_23:31:05.jpg,0,0
16-06-2024_23:31:11,./image/16-06-2024_23:31:10.jpg,0,0
16-06-2024_23:31:12,./image/16-06-2024_23:31:11.jpg,0.6890649199485779,2
16-06-2024_23:31:17,./image/16-06-2024_23:31:16.jpg,0,0
16-06-2024_23:31:18,./image/16-06-2024_23:31:17.jpg,0,0
16-06-2024_23:31:23,./image/16-06-2024_23:31:22.jpg,0,0
16-06-2024_23:31:24,./image/16-06-2024_23:31:23.jpg,0,0
16-06-2024_23:31:29,./image/16-06-2024_23:31:28.jpg,0,0
16-06-2024_23:31:30,./image/16-06-2024_23:31:29.jpg,0,0
16-06-2024_23:31:36,./image/16-06-2024_23:31:35.jpg,0,0
16-06-2024_23:31:41,./image/16-06-2024_23:31:40.jpg,0,0
16-06-2024_23:31:42,./image/16-06-2024_23:31:41.jpg,0,0
16-06-2024_23:31:47,./image/16-06-2024_23:31:46.jpg,0,0
16-06-2024_23:31:53,./image/16-06-2024_23:31:53.jpg,0,0
16-06-2024_23:31:54,./image/16-06-2024_23:31:54.jpg,0,0
16-06-2024_23:32:00,./image/16-06-2024_23:32:00.jpg,0,0
16-06-2024_23:32:05,./image/16-06-2024_23:32:05.jpg,0,0
16-06-2024_23:32:06,./image/16-06-2024_23:32:06.jpg,0,0
16-06-2024_23:32:11,./image/16-06-2024_23:32:11.jpg,0.7026881873607635,2
16-06-2024_23:32:12,./image/16-06-2024_23:32:12.jpg,0,0
16-06-2024_23:32:19,./image/16-06-2024_23:32:18.jpg,0,0
16-06-2024_23:32:24,./image/16-06-2024_23:32:23.jpg,0,0
16-06-2024_23:32:25,./image/16-06-2024_23:32:24.jpg,0.8572700023651123,1
16-06-2024_23:32:30,./image/16-06-2024_23:32:29.jpg,0.7574087679386139,2
16-06-2024_23:32:31,./image/16-06-2024_23:32:30.jpg,0,0
16-06-2024_23:32:36,./image/16-06-2024_23:32:35.jpg,0.5049600005149841,2
16-06-2024_23:32:37,./image/16-06-2024_23:32:36.jpg,0,0
16-06-2024_23:32:42,./image/16-06-2024_23:32:41.jpg,0.7349199950695038,2
16-06-2024_23:32:43,./image/16-06-2024_23:32:42.jpg,0,0
16-06-2024_23:32:49,./image/16-06-2024_23:32:48.jpg,0,0
16-06-2024_23:32:54,./image/16-06-2024_23:32:53.jpg,0,0
16-06-2024_23:32:55,./image/16-06-2024_23:32:54.jpg,0,0
16-06-2024_23:33:00,./image/16-06-2024_23:32:59.jpg,0.7429220080375671,2
16-06-2024_23:33:01,./image/16-06-2024_23:33:00.jpg,0,0
16-06-2024_23:33:06,./image/16-06-2024_23:33:05.jpg,0,0
16-06-2024_23:33:12,./image/16-06-2024_23:33:11.jpg,0.733799546957016,2
16-06-2024_23:33:13,./image/16-06-2024_23:33:12.jpg,0,0
16-06-2024_23:33:18,./image/16-06-2024_23:33:17.jpg,0,0
16-06-2024_23:33:19,./image/16-06-2024_23:33:19.jpg,0,0
16-06-2024_23:33:24,./image/16-06-2024_23:33:24.jpg,0.7023284137248993,2
16-06-2024_23:33:25,./image/16-06-2024_23:33:25.jpg,0,0
16-06-2024_23:33:30,./image/16-06-2024_23:33:30.jpg,0,0
16-06-2024_23:33:31,./image/16-06-2024_23:33:31.jpg,0.8063255548477173,1
16-06-2024_23:33:36,./image/16-06-2024_23:33:36.jpg,0,0
16-06-2024_23:33:37,./image/16-06-2024_23:33:37.jpg,0.5119733810424805,1
16-06-2024_23:33:43,./image/16-06-2024_23:33:42.jpg,0.7073732018470764,2
16-06-2024_23:33:44,./image/16-06-2024_23:33:43.jpg,0,0
16-06-2024_23:33:49,./image/16-06-2024_23:33:48.jpg,0,0
16-06-2024_23:33:50,./image/16-06-2024_23:33:49.jpg,0,0
16-06-2024_23:33:55,./image/16-06-2024_23:33:54.jpg,0.6663369238376617,2
16-06-2024_23:34:01,./image/16-06-2024_23:34:00.jpg,0.7154965996742249,2
16-06-2024_23:34:02,./image/16-06-2024_23:34:01.jpg,0,0
16-06-2024_23:34:07,./image/16-06-2024_23:34:06.jpg,0,0
16-06-2024_23:34:08,./image/16-06-2024_23:34:07.jpg,0,0
16-06-2024_23:34:13,./image/16-06-2024_23:34:12.jpg,0,0
16-06-2024_23:34:14,./image/16-06-2024_23:34:13.jpg,0,0
16-06-2024_23:34:19,./image/16-06-2024_23:34:18.jpg,0,0
16-06-2024_23:34:20,./image/16-06-2024_23:34:19.jpg,0.5637131929397583,1
16-06-2024_23:34:25,./image/16-06-2024_23:34:24.jpg,0,0
16-06-2024_23:34:26,./image/16-06-2024_23:34:25.jpg,0,0
16-06-2024_23:34:31,./image/16-06-2024_23:34:30.jpg,0,0
16-06-2024_23:34:37,./image/16-06-2024_23:34:37.jpg,0.7280291020870209,2
16-06-2024_23:34:43,./image/16-06-2024_23:34:43.jpg,0,0
16-06-2024_23:34:49,./image/16-06-2024_23:34:49.jpg,0,0
16-06-2024_23:34:50,./image/16-06-2024_23:34:50.jpg,0.5742038488388062,1
16-06-2024_23:34:55,./image/16-06-2024_23:34:55.jpg,0,0
16-06-2024_23:34:56,./image/16-06-2024_23:34:56.jpg,0,0
16-06-2024_23:35:02,./image/16-06-2024_23:35:01.jpg,0,0
16-06-2024_23:35:08,./image/16-06-2024_23:35:08.jpg,0.888863742351532,1
16-06-2024_23:35:15,./image/16-06-2024_23:35:14.jpg,0,0
16-06-2024_23:35:20,./image/16-06-2024_23:35:19.jpg,0.7456817328929901,2
16-06-2024_23:35:33,./image/16-06-2024_23:35:32.jpg,0,0
16-06-2024_23:35:39,./image/16-06-2024_23:35:38.jpg,0,0
16-06-2024_23:35:44,./image/16-06-2024_23:35:43.jpg,0,0
16-06-2024_23:35:45,./image/16-06-2024_23:35:44.jpg,0.8615921139717102,1
16-06-2024_23:35:50,./image/16-06-2024_23:35:49.jpg,0,0
16-06-2024_23:35:51,./image/16-06-2024_23:35:50.jpg,0,0
16-06-2024_23:35:56,./image/16-06-2024_23:35:55.jpg,0.7274741530418396,2
16-06-2024_23:35:57,./image/16-06-2024_23:35:56.jpg,0,0
16-06-2024_23:36:02,./image/16-06-2024_23:36:01.jpg,0,0
16-06-2024_23:36:03,./image/16-06-2024_23:36:02.jpg,0,0
16-06-2024_23:36:08,./image/16-06-2024_23:36:07.jpg,0,0
16-06-2024_23:36:09,./image/16-06-2024_23:36:08.jpg,0.8950988054275513,1
16-06-2024_23:36:14,./image/16-06-2024_23:36:13.jpg,0,0
16-06-2024_23:36:15,./image/16-06-2024_23:36:14.jpg,0.8965603113174438,1
16-06-2024_23:36:20,./image/16-06-2024_23:36:20.jpg,0,0
16-06-2024_23:36:21,./image/16-06-2024_23:36:21.jpg,0,0
16-06-2024_23:36:26,./image/16-06-2024_23:36:26.jpg,0,0
16-06-2024_23:36:27,./image/16-06-2024_23:36:27.jpg,0.5279268026351929,1
16-06-2024_23:36:32,./image/16-06-2024_23:36:32.jpg,0.7493252456188202,2
16-06-2024_23:36:33,./image/16-06-2024_23:36:33.jpg,0,0
16-06-2024_23:36:38,./image/16-06-2024_23:36:38.jpg,0,0
16-06-2024_23:36:40,./image/16-06-2024_23:36:39.jpg,0.8683178424835205,1
16-06-2024_23:36:45,./image/16-06-2024_23:36:44.jpg,0,0
16-06-2024_23:36:46,./image/16-06-2024_23:36:45.jpg,0,0
16-06-2024_23:36:51,./image/16-06-2024_23:36:50.jpg,0.6891104876995087,2
16-06-2024_23:36:52,./image/16-06-2024_23:36:51.jpg,0.6309477686882019,1
16-06-2024_23:36:57,./image/16-06-2024_23:36:56.jpg,0,0
16-06-2024_23:36:58,./image/16-06-2024_23:36:57.jpg,0,0
16-06-2024_23:37:03,./image/16-06-2024_23:37:02.jpg,0,0
16-06-2024_23:37:04,./image/16-06-2024_23:37:03.jpg,0,0
16-06-2024_23:37:09,./image/16-06-2024_23:37:08.jpg,0.7176475822925568,2
16-06-2024_23:37:10,./image/16-06-2024_23:37:09.jpg,0.45468437671661377,1
16-06-2024_23:37:15,./image/16-06-2024_23:37:14.jpg,0,0
16-06-2024_23:37:16,./image/16-06-2024_23:37:15.jpg,0,0
16-06-2024_23:37:21,./image/16-06-2024_23:37:20.jpg,0.7417090237140656,2
16-06-2024_23:37:22,./image/16-06-2024_23:37:21.jpg,0,0
16-06-2024_23:37:27,./image/16-06-2024_23:37:26.jpg,0,0
16-06-2024_23:37:28,./image/16-06-2024_23:37:27.jpg,0.5391428470611572,1
16-06-2024_23:37:33,./image/16-06-2024_23:37:33.jpg,0.7341646552085876,2
16-06-2024_23:37:34,./image/16-06-2024_23:37:34.jpg,0.7126970291137695,2
16-06-2024_23:37:39,./image/16-06-2024_23:37:39.jpg,0,0
16-06-2024_23:37:40,./image/16-06-2024_23:37:40.jpg,0,0
16-06-2024_23:37:45,./image/16-06-2024_23:37:45.jpg,0,0
16-06-2024_23:37:46,./image/16-06-2024_23:37:46.jpg,0,0
16-06-2024_23:37:52,./image/16-06-2024_23:37:52.jpg,0,0
16-06-2024_23:37:57,./image/16-06-2024_23:37:57.jpg,0.7239319384098053,2
16-06-2024_23:37:58,./image/16-06-2024_23:37:58.jpg,0,0
16-06-2024_23:38:04,./image/16-06-2024_23:38:03.jpg,0.4531351327896118,1
16-06-2024_23:38:05,./image/16-06-2024_23:38:04.jpg,0,0
16-06-2024_23:38:10,./image/16-06-2024_23:38:09.jpg,0,0
16-06-2024_23:38:16,./image/16-06-2024_23:38:15.jpg,0.5929915904998779,1
16-06-2024_23:38:22,./image/16-06-2024_23:38:21.jpg,0,0
16-06-2024_23:38:23,./image/16-06-2024_23:38:22.jpg,0,0
16-06-2024_23:38:28,./image/16-06-2024_23:38:27.jpg,0.8995421528816223,1
16-06-2024_23:38:29,./image/16-06-2024_23:38:28.jpg,0,0
16-06-2024_23:38:35,./image/16-06-2024_23:38:34.jpg,0,0
16-06-2024_23:38:41,./image/16-06-2024_23:38:40.jpg,0.48353520035743713,1
16-06-2024_23:38:46,./image/16-06-2024_23:38:45.jpg,0.9132576584815979,1
16-06-2024_23:38:47,./image/16-06-2024_23:38:46.jpg,0,0
16-06-2024_23:38:52,./image/16-06-2024_23:38:51.jpg,0,0
16-06-2024_23:38:58,./image/16-06-2024_23:38:57.jpg,0.9277313947677612,1
16-06-2024_23:38:59,./image/16-06-2024_23:38:58.jpg,0.6557115912437439,1
16-06-2024_23:39:04,./image/16-06-2024_23:39:04.jpg,0,0
16-06-2024_23:39:05,./image/16-06-2024_23:39:05.jpg,0,0
16-06-2024_23:39:10,./image/16-06-2024_23:39:10.jpg,0.9118048548698425,1
16-06-2024_23:39:11,./image/16-06-2024_23:39:11.jpg,0,0
16-06-2024_23:39:16,./image/16-06-2024_23:39:16.jpg,0,0
16-06-2024_23:39:17,./image/16-06-2024_23:39:17.jpg,0.8619815111160278,1
16-06-2024_23:39:23,./image/16-06-2024_23:39:22.jpg,0.6842656284570694,2
16-06-2024_23:39:24,./image/16-06-2024_23:39:23.jpg,0,0
16-06-2024_23:39:29,./image/16-06-2024_23:39:28.jpg,0.738980233669281,2
16-06-2024_23:39:30,./image/16-06-2024_23:39:29.jpg,0,0
16-06-2024_23:39:35,./image/16-06-2024_23:39:34.jpg,0,0
16-06-2024_23:39:36,./image/16-06-2024_23:39:35.jpg,0,0
16-06-2024_23:39:41,./image/16-06-2024_23:39:40.jpg,0,0
16-06-2024_23:39:42,./image/16-06-2024_23:39:41.jpg,0,0
16-06-2024_23:39:47,./image/16-06-2024_23:39:46.jpg,0,0
16-06-2024_23:39:48,./image/16-06-2024_23:39:47.jpg,0,0
16-06-2024_23:39:53,./image/16-06-2024_23:39:52.jpg,0.9153833985328674,1
16-06-2024_23:39:54,./image/16-06-2024_23:39:53.jpg,0,0
16-06-2024_23:39:59,./image/16-06-2024_23:39:58.jpg,0,0
16-06-2024_23:40:00,./image/16-06-2024_23:39:59.jpg,0,0
16-06-2024_23:40:05,./image/16-06-2024_23:40:04.jpg,0,0
16-06-2024_23:40:06,./image/16-06-2024_23:40:05.jpg,0,0
16-06-2024_23:40:11,./image/16-06-2024_23:40:10.jpg,0.9205569624900818,1
16-06-2024_23:40:12,./image/16-06-2024_23:40:11.jpg,0.8815819621086121,1
16-06-2024_23:40:17,./image/16-06-2024_23:40:17.jpg,0,0
16-06-2024_23:40:23,./image/16-06-2024_23:40:23.jpg,0.9010809063911438,1
16-06-2024_23:40:24,./image/16-06-2024_23:40:24.jpg,0,0
16-06-2024_23:40:29,./image/16-06-2024_23:40:29.jpg,0,0
16-06-2024_23:40:30,./image/16-06-2024_23:40:30.jpg,0,0
16-06-2024_23:40:35,./image/16-06-2024_23:40:35.jpg,0,0
16-06-2024_23:40:36,./image/16-06-2024_23:40:36.jpg,0.927293598651886,1
16-06-2024_23:40:42,./image/16-06-2024_23:40:41.jpg,0.9257223010063171,1
16-06-2024_23:40:48,./image/16-06-2024_23:40:47.jpg,0,0
16-06-2024_23:40:49,./image/16-06-2024_23:40:48.jpg,0.45388486981391907,1
16-06-2024_23:40:54,./image/16-06-2024_23:40:53.jpg,0.9240477085113525,1
16-06-2024_23:40:55,./image/16-06-2024_23:40:54.jpg,0,0
16-06-2024_23:41:01,./image/16-06-2024_23:41:00.jpg,0,0
16-06-2024_23:41:06,./image/16-06-2024_23:41:05.jpg,0.930298388004303,1
16-06-2024_23:41:07,./image/16-06-2024_23:41:06.jpg,0,0
16-06-2024_23:41:12,./image/16-06-2024_23:41:11.jpg,0,0
16-06-2024_23:41:13,./image/16-06-2024_23:41:12.jpg,0.9276735782623291,1
16-06-2024_23:41:18,./image/16-06-2024_23:41:17.jpg,0,0
16-06-2024_23:41:19,./image/16-06-2024_23:41:18.jpg,0.6353037357330322,1
16-06-2024_23:41:24,./image/16-06-2024_23:41:23.jpg,0,0
16-06-2024_23:41:25,./image/16-06-2024_23:41:24.jpg,0,0
16-06-2024_23:41:30,./image/16-06-2024_23:41:29.jpg,0.9324952363967896,1
16-06-2024_23:41:31,./image/16-06-2024_23:41:30.jpg,0,0
16-06-2024_23:41:36,./image/16-06-2024_23:41:36.jpg,0,0
16-06-2024_23:41:37,./image/16-06-2024_23:41:37.jpg,0,0
16-06-2024_23:41:42,./image/16-06-2024_23:41:42.jpg,0,0
16-06-2024_23:41:43,./image/16-06-2024_23:41:43.jpg,0.7135339379310608,1
16-06-2024_23:41:48,./image/16-06-2024_23:41:48.jpg,0,0
16-06-2024_23:41:49,./image/16-06-2024_23:41:49.jpg,0,0
16-06-2024_23:41:55,./image/16-06-2024_23:41:54.jpg,0,0
16-06-2024_23:41:55,./image/16-06-2024_23:41:55.jpg,0.6177979707717896,1
16-06-2024_23:42:01,./image/16-06-2024_23:42:00.jpg,0,0
16-06-2024_23:42:01,./image/16-06-2024_23:42:01.jpg,0,0
16-06-2024_23:42:07,./image/16-06-2024_23:42:06.jpg,0.9340853095054626,1
16-06-2024_23:42:08,./image/16-06-2024_23:42:07.jpg,0,0
16-06-2024_23:42:13,./image/16-06-2024_23:42:12.jpg,0,0
16-06-2024_23:42:14,./image/16-06-2024_23:42:13.jpg,0.49652060866355896,1
16-06-2024_23:42:19,./image/16-06-2024_23:42:18.jpg,0.9280104637145996,1
16-06-2024_23:42:20,./image/16-06-2024_23:42:19.jpg,0,0
16-06-2024_23:42:25,./image/16-06-2024_23:42:24.jpg,0.4616076946258545,1
16-06-2024_23:42:26,./image/16-06-2024_23:42:25.jpg,0,0
16-06-2024_23:42:31,./image/16-06-2024_23:42:30.jpg,0,0
16-06-2024_23:42:32,./image/16-06-2024_23:42:31.jpg,0,0
16-06-2024_23:42:37,./image/16-06-2024_23:42:36.jpg,0,0
16-06-2024_23:42:43,./image/16-06-2024_23:42:42.jpg,0,0
16-06-2024_23:42:49,./image/16-06-2024_23:42:49.jpg,0,0
16-06-2024_23:42:55,./image/16-06-2024_23:42:55.jpg,0.9053908586502075,1
16-06-2024_23:43:01,./image/16-06-2024_23:43:01.jpg,0,0
16-06-2024_23:43:07,./image/16-06-2024_23:43:07.jpg,0,0
16-06-2024_23:43:14,./image/16-06-2024_23:43:13.jpg,0,0
16-06-2024_23:43:20,./image/16-06-2024_23:43:19.jpg,0,0
16-06-2024_23:43:26,./image/16-06-2024_23:43:25.jpg,0.4926571547985077,1
16-06-2024_23:43:27,./image/16-06-2024_23:43:26.jpg,0.487030565738678,1
16-06-2024_23:43:32,./image/16-06-2024_23:43:32.jpg,0,0
16-06-2024_23:43:38,./image/16-06-2024_23:43:37.jpg,0.9252204298973083,1
16-06-2024_23:43:39,./image/16-06-2024_23:43:38.jpg,0.5799341797828674,2
16-06-2024_23:43:44,./image/16-06-2024_23:43:43.jpg,0.9245285987854004,1
16-06-2024_23:43:45,./image/16-06-2024_23:43:44.jpg,0,0
16-06-2024_23:43:50,./image/16-06-2024_23:43:49.jpg,0,0
16-06-2024_23:43:51,./image/16-06-2024_23:43:50.jpg,0,0
16-06-2024_23:43:56,./image/16-06-2024_23:43:55.jpg,0.781641960144043,1
16-06-2024_23:44:02,./image/16-06-2024_23:44:01.jpg,0,0
16-06-2024_23:44:14,./image/16-06-2024_23:44:14.jpg,0.9151527285575867,1
16-06-2024_23:44:20,./image/16-06-2024_23:44:20.jpg,0,0
16-06-2024_23:44:21,./image/16-06-2024_23:44:21.jpg,0.9195955991744995,1
16-06-2024_23:44:26,./image/16-06-2024_23:44:26.jpg,0.9111241102218628,1
16-06-2024_23:44:27,./image/16-06-2024_23:44:27.jpg,0,0
16-06-2024_23:44:33,./image/16-06-2024_23:44:32.jpg,0,0
16-06-2024_23:44:33,./image/16-06-2024_23:44:33.jpg,0,0
16-06-2024_23:44:38,./image/16-06-2024_23:44:38.jpg,0.9269213080406189,1
16-06-2024_23:44:39,./image/16-06-2024_23:44:39.jpg,0,0
16-06-2024_23:44:45,./image/16-06-2024_23:44:44.jpg,0,0
16-06-2024_23:44:46,./image/16-06-2024_23:44:45.jpg,0.6150619983673096,2
16-06-2024_23:44:51,./image/16-06-2024_23:44:50.jpg,0.9143410921096802,1
16-06-2024_23:44:52,./image/16-06-2024_23:44:51.jpg,0.7016745805740356,1
16-06-2024_23:44:57,./image/16-06-2024_23:44:56.jpg,0,0
16-06-2024_23:44:58,./image/16-06-2024_23:44:57.jpg,0,0
16-06-2024_23:45:03,./image/16-06-2024_23:45:02.jpg,0.5211222171783447,2
16-06-2024_23:45:04,./image/16-06-2024_23:45:03.jpg,0,0
16-06-2024_23:45:15,./image/16-06-2024_23:45:14.jpg,0.5539670586585999,1
16-06-2024_23:45:21,./image/16-06-2024_23:45:20.jpg,0,0
16-06-2024_23:45:27,./image/16-06-2024_23:45:26.jpg,0.6224178671836853,2
16-06-2024_23:45:33,./image/16-06-2024_23:45:33.jpg,0,0
16-06-2024_23:45:39,./image/16-06-2024_23:45:39.jpg,0.5910565853118896,1
16-06-2024_23:45:46,./image/16-06-2024_23:45:45.jpg,0.651893675327301,1
16-06-2024_23:45:51,./image/16-06-2024_23:45:51.jpg,0,0
16-06-2024_23:45:58,./image/16-06-2024_23:45:57.jpg,0,0
16-06-2024_23:46:04,./image/16-06-2024_23:46:03.jpg,0.5905702114105225,1
16-06-2024_23:46:04,./image/16-06-2024_23:46:04.jpg,0,0
16-06-2024_23:46:10,./image/16-06-2024_23:46:09.jpg,0,0
16-06-2024_23:46:11,./image/16-06-2024_23:46:10.jpg,0,0
16-06-2024_23:46:16,./image/16-06-2024_23:46:15.jpg,0,0
16-06-2024_23:46:17,./image/16-06-2024_23:46:16.jpg,0,0
16-06-2024_23:46:22,./image/16-06-2024_23:46:21.jpg,0.48980559408664703,2
16-06-2024_23:46:23,./image/16-06-2024_23:46:22.jpg,0,0
16-06-2024_23:46:28,./image/16-06-2024_23:46:27.jpg,0,0
16-06-2024_23:46:29,./image/16-06-2024_23:46:28.jpg,0,0
16-06-2024_23:46:34,./image/16-06-2024_23:46:33.jpg,0,0
16-06-2024_23:46:40,./image/16-06-2024_23:46:39.jpg,0,0
16-06-2024_23:46:41,./image/16-06-2024_23:46:40.jpg,0,0
16-06-2024_23:46:46,./image/16-06-2024_23:46:46.jpg,0,0
16-06-2024_23:46:52,./image/16-06-2024_23:46:52.jpg,0,0
16-06-2024_23:46:59,./image/16-06-2024_23:46:58.jpg,0,0
16-06-2024_23:47:04,./image/16-06-2024_23:47:04.jpg,0,0
16-06-2024_23:47:05,./image/16-06-2024_23:47:05.jpg,0,0
16-06-2024_23:47:11,./image/16-06-2024_23:47:10.jpg,0,0
16-06-2024_23:47:11,./image/16-06-2024_23:47:11.jpg,0,0
16-06-2024_23:47:17,./image/16-06-2024_23:47:16.jpg,0,0
16-06-2024_23:47:23,./image/16-06-2024_23:47:22.jpg,0,0
16-06-2024_23:47:29,./image/16-06-2024_23:47:28.jpg,0,0
16-06-2024_23:47:35,./image/16-06-2024_23:47:34.jpg,0,0
16-06-2024_23:47:36,./image/16-06-2024_23:47:35.jpg,0,0
16-06-2024_23:47:41,./image/16-06-2024_23:47:40.jpg,0,0
16-06-2024_23:47:42,./image/16-06-2024_23:47:41.jpg,0,0
16-06-2024_23:47:47,./image/16-06-2024_23:47:46.jpg,0,0
16-06-2024_23:47:53,./image/16-06-2024_23:47:52.jpg,0,0
16-06-2024_23:47:54,./image/16-06-2024_23:47:53.jpg,0,0
16-06-2024_23:47:59,./image/16-06-2024_23:47:58.jpg,0.6097108721733093,1
16-06-2024_23:48:11,./image/16-06-2024_23:48:11.jpg,0.5505737960338593,2
16-06-2024_23:48:17,./image/16-06-2024_23:48:17.jpg,0,0
16-06-2024_23:48:23,./image/16-06-2024_23:48:23.jpg,0,0
16-06-2024_23:48:30,./image/16-06-2024_23:48:29.jpg,0,0
16-06-2024_23:48:36,./image/16-06-2024_23:48:35.jpg,0,0
16-06-2024_23:48:42,./image/16-06-2024_23:48:41.jpg,0,0
16-06-2024_23:48:48,./image/16-06-2024_23:48:47.jpg,0.587656557559967,2
16-06-2024_23:48:48,./image/16-06-2024_23:48:48.jpg,0,0
16-06-2024_23:48:54,./image/16-06-2024_23:48:53.jpg,0.5765832662582397,2
16-06-2024_23:48:55,./image/16-06-2024_23:48:54.jpg,0,0
16-06-2024_23:49:00,./image/16-06-2024_23:48:59.jpg,0.6552276611328125,1
16-06-2024_23:49:01,./image/16-06-2024_23:49:00.jpg,0,0
16-06-2024_23:49:06,./image/16-06-2024_23:49:05.jpg,0,0
16-06-2024_23:49:07,./image/16-06-2024_23:49:06.jpg,0,0
16-06-2024_23:49:12,./image/16-06-2024_23:49:11.jpg,0.5473211407661438,1
16-06-2024_23:49:13,./image/16-06-2024_23:49:12.jpg,0.6429625153541565,1
16-06-2024_23:49:18,./image/16-06-2024_23:49:17.jpg,0,0
16-06-2024_23:49:19,./image/16-06-2024_23:49:18.jpg,0,0
16-06-2024_23:49:24,./image/16-06-2024_23:49:24.jpg,0,0
16-06-2024_23:49:30,./image/16-06-2024_23:49:30.jpg,0.535601407289505,3
16-06-2024_23:49:31,./image/16-06-2024_23:49:31.jpg,0,0
16-06-2024_23:49:37,./image/16-06-2024_23:49:37.jpg,0,0
16-06-2024_23:49:42,./image/16-06-2024_23:49:42.jpg,0,0
16-06-2024_23:49:43,./image/16-06-2024_23:49:43.jpg,0.6461582183837891,2
16-06-2024_23:49:49,./image/16-06-2024_23:49:48.jpg,0.564621776342392,2
16-06-2024_23:49:49,./image/16-06-2024_23:49:49.jpg,0,0
16-06-2024_23:49:55,./image/16-06-2024_23:49:54.jpg,0,0
16-06-2024_23:50:01,./image/16-06-2024_23:50:00.jpg,0.6304173469543457,2
16-06-2024_23:50:13,./image/16-06-2024_23:50:12.jpg,0,0
16-06-2024_23:50:19,./image/16-06-2024_23:50:18.jpg,0,0
